"","source","date","year","temperature","DO","salinity","potential_density","pres","cond","sampleID"
"242","Mooring",2021-06-10 12:00:27,"2021",7.789,2.95867,33.4461,26.0849,41.771,3.459236,NA
"243","Mooring",2021-06-10 12:10:27,"2021",7.7869,2.92815,33.4466,26.0856,41.6,3.459081,NA
"244","Mooring",2021-06-10 12:20:26,"2021",7.8071,2.95853,33.4412,26.0784,41.537,3.460383,NA
"245","Mooring",2021-06-10 12:30:27,"2021",7.8057,2.98524,33.4407,26.0782,41.577,3.460204,NA
"246","Mooring",2021-06-10 12:40:26,"2021",7.812,2.99076,33.438,26.0752,41.542,3.460521,NA
"247","Mooring",2021-06-10 12:50:27,"2021",7.8142,3.00026,33.438,26.0748,41.333,3.460706,NA
"248","Mooring",2021-06-10 13:00:26,"2021",7.8183,3.00886,33.4369,26.0734,41.345,3.460975,NA
"249","Mooring",2021-06-10 13:10:27,"2021",7.8219,3.01366,33.4358,26.072,41.087,3.461178,NA
"250","Mooring",2021-06-10 13:20:26,"2021",7.8286,3.01519,33.4342,26.0697,41.041,3.461626,NA
"251","Mooring",2021-06-10 13:30:27,"2021",7.8219,2.97861,33.4358,26.072,41.075,3.461178,NA
"252","Mooring",2021-06-10 13:40:27,"2021",7.8326,2.97717,33.4337,26.0688,41.035,3.461931,NA
"253","Mooring",2021-06-10 13:50:26,"2021",7.8403,2.96971,33.4317,26.0661,40.861,3.462433,NA
"254","Mooring",2021-06-10 14:00:27,"2021",7.8356,2.96061,33.4329,26.0678,40.949,3.462134,NA
"255","Mooring",2021-06-10 14:10:26,"2021",7.8372,2.94933,33.4324,26.0671,40.877,3.462224,NA
"256","Mooring",2021-06-10 14:20:27,"2021",7.8416,2.94651,33.4319,26.0661,40.926,3.462565,NA
"257","Mooring",2021-06-10 14:30:26,"2021",7.8896,3.00194,33.4157,26.0464,40.835,3.465344,NA
"258","Mooring",2021-06-10 14:40:27,"2021",7.9177,3.01912,33.4089,26.037,40.949,3.467222,NA
"259","Mooring",2021-06-10 14:50:26,"2021",7.8983,3.01347,33.4126,26.0427,40.941,3.465835,NA
"260","Mooring",2021-06-10 15:00:27,"2021",7.9243,NA,NA,NA,40.989,NA,NA
"261","Mooring",2021-06-10 15:10:27,"2021",7.9033,3.00228,33.4065,26.0372,40.974,3.465709,NA
"262","Mooring",2021-06-10 15:20:26,"2021",7.9509,3.13757,33.3942,26.0206,41.007,3.468819,NA
"263","Mooring",2021-06-10 15:30:27,"2021",7.969,3.16419,33.3889,26.0137,41.075,3.469944,NA
"264","Mooring",2021-06-10 15:40:26,"2021",7.9725,3.16875,33.3871,26.0118,41.123,3.470087,NA
"265","Mooring",2021-06-10 15:50:27,"2021",7.9815,3.19309,33.3839,26.008,41.306,3.470602,NA
"266","Mooring",2021-06-10 16:00:26,"2021",7.9885,3.19216,33.3821,26.0056,41.146,3.471056,NA
"267","Mooring",2021-06-10 16:10:27,"2021",8.0091,3.20003,33.3765,25.9982,41.468,3.472385,NA
"268","Mooring",2021-06-10 16:20:26,"2021",8.0337,3.22609,33.3101,25.9424,41.374,3.468352,NA
"269","Mooring",2021-06-10 16:30:27,"2021",8.0441,3.20041,33.3644,25.9835,41.495,3.474378,NA
"270","Mooring",2021-06-10 16:40:27,"2021",8.0688,3.22019,33.3593,25.9759,41.533,3.476101,NA
"271","Mooring",2021-06-10 16:50:26,"2021",8.0688,3.20014,33.3595,25.976,41.554,3.476119,NA
"272","Mooring",2021-06-10 17:00:27,"2021",8.0387,3.17383,33.3695,25.9884,41.916,3.47439,NA
"273","Mooring",2021-06-10 17:10:26,"2021",8.0101,3.12469,33.3784,25.9995,41.889,3.47266,NA
"274","Mooring",2021-06-10 17:20:27,"2021",7.9868,3.08298,33.3855,26.0085,41.952,3.471254,NA
"275","Mooring",2021-06-10 17:30:26,"2021",7.9898,3.08555,33.3841,26.007,42.021,3.471398,NA
"276","Mooring",2021-06-10 17:40:27,"2021",7.989,3.07108,33.3842,26.0072,42.18,3.471338,NA
"277","Mooring",2021-06-10 17:50:26,"2021",7.9947,3.0871,33.3826,26.005,42.278,3.471697,NA
"278","Mooring",2021-06-10 18:00:27,"2021",7.9931,3.07944,33.383,26.0056,42.308,3.471595,NA
"279","Mooring",2021-06-10 18:10:27,"2021",7.9935,3.0529,33.3831,26.0056,42.467,3.471649,NA
"280","Mooring",2021-06-10 18:20:26,"2021",7.9947,3.02063,33.3843,26.0064,42.594,3.471871,NA
"281","Mooring",2021-06-10 18:30:27,"2021",7.9933,3.00772,33.3851,26.0072,42.691,3.471823,NA
"282","Mooring",2021-06-10 18:40:26,"2021",8,2.98837,33.3852,26.0063,42.578,3.472433,NA
"283","Mooring",2021-06-10 18:50:27,"2021",8.0042,2.99339,33.385,26.0056,42.819,3.472804,NA
"284","Mooring",2021-06-10 19:00:26,"2021",7.9915,2.96045,33.3897,26.0112,42.875,3.47211,NA
"285","Mooring",2021-06-10 19:10:27,"2021",7.9883,2.95052,33.3908,26.0125,42.989,3.471925,NA
"286","Mooring",2021-06-10 19:20:26,"2021",7.9819,2.92294,33.3933,26.0154,43.04,3.471596,NA
"287","Mooring",2021-06-10 19:30:27,"2021",7.9764,2.91398,33.3957,26.0181,43.183,3.471338,NA
"288","Mooring",2021-06-10 19:40:27,"2021",7.9693,2.89471,33.3985,26.0213,43.204,3.470967,NA
"289","Mooring",2021-06-10 19:50:26,"2021",7.963,2.87174,33.4017,26.0247,43.351,3.470704,NA
"290","Mooring",2021-06-10 20:00:27,"2021",7.9595,2.85972,33.4024,26.0258,43.279,3.470453,NA
"291","Mooring",2021-06-10 20:10:26,"2021",7.9529,2.83382,33.4054,26.0291,43.3,3.470142,NA
"292","Mooring",2021-06-10 20:20:27,"2021",7.9449,2.80693,33.4088,26.033,43.391,3.469759,NA
"293","Mooring",2021-06-10 20:30:26,"2021",7.9343,2.76126,33.4142,26.0387,43.441,3.469305,NA
"294","Mooring",2021-06-10 20:40:27,"2021",7.9311,2.74674,33.4157,26.0404,43.493,3.469167,NA
"295","Mooring",2021-06-10 20:50:26,"2021",7.9273,2.74268,33.4165,26.0416,43.374,3.468904,NA
"296","Mooring",2021-06-10 21:00:27,"2021",7.9225,2.71379,33.4189,26.0441,43.491,3.468694,NA
"297","Mooring",2021-06-10 21:10:27,"2021",7.9186,2.7055,33.4212,26.0465,43.457,3.468557,NA
"298","Mooring",2021-06-10 21:20:26,"2021",7.9188,2.70086,33.4219,26.047,43.278,3.468635,NA
"299","Mooring",2021-06-10 21:30:27,"2021",7.9145,2.67709,33.4233,26.0487,43.359,3.468383,NA
"300","Mooring",2021-06-10 21:40:26,"2021",7.9128,2.67502,33.4244,26.0499,43.492,3.468342,NA
"301","Mooring",2021-06-10 21:50:27,"2021",7.9304,2.72047,33.4164,26.041,43.524,3.469167,NA
"302","Mooring",2021-06-10 22:00:26,"2021",7.9253,2.69933,33.4192,26.044,43.39,3.468976,NA
"303","Mooring",2021-06-10 22:10:27,"2021",7.9422,2.76692,33.4118,26.0357,43.428,3.469789,NA
"304","Mooring",2021-06-10 22:20:26,"2021",7.9377,2.74568,33.4138,26.0379,43.282,3.469568,NA
"305","Mooring",2021-06-10 22:30:27,"2021",7.9443,2.76657,33.4114,26.0351,43.318,3.469945,NA
"306","Mooring",2021-06-10 22:40:27,"2021",7.9615,2.81955,33.4046,26.0272,43.196,3.47083,NA
"307","Mooring",2021-06-10 22:50:26,"2021",7.971,2.84684,33.4006,26.0227,43.187,3.471309,NA
"308","Mooring",2021-06-10 23:00:27,"2021",7.9751,2.84796,33.398,26.0201,43.233,3.471434,NA
"309","Mooring",2021-06-10 23:10:26,"2021",7.9877,2.92213,33.3915,26.0131,43.108,3.471949,NA
"310","Mooring",2021-06-10 23:20:27,"2021",7.9894,2.98955,33.3877,26.0099,42.979,3.471739,NA
"311","Mooring",2021-06-10 23:30:26,"2021",7.9858,3.03705,33.3873,26.0101,43.002,3.471374,NA
"312","Mooring",2021-06-10 23:40:27,"2021",7.9792,3.03616,33.3879,26.0115,42.935,3.470842,NA
"313","Mooring",2021-06-10 23:50:26,"2021",7.9786,3.06019,33.3885,26.0121,42.819,3.470836,NA
"314","Mooring",2021-06-11 00:00:27,"2021",7.9858,3.08537,33.3857,26.0088,42.799,3.471224,NA
"315","Mooring",2021-06-11 00:10:27,"2021",7.987,3.10352,33.3849,26.008,42.806,3.471248,NA
"316","Mooring",2021-06-11 00:20:26,"2021",7.9925,3.1168,33.3824,26.0052,42.727,3.4715,NA
"317","Mooring",2021-06-11 00:30:27,"2021",7.9957,3.13309,33.381,26.0037,42.646,3.471661,NA
"318","Mooring",2021-06-11 00:40:26,"2021",7.9969,3.16216,33.3793,26.0022,42.671,3.471613,NA
"319","Mooring",2021-06-11 00:50:27,"2021",7.9999,3.16898,33.3779,26.0006,42.606,3.471739,NA
"320","Mooring",2021-06-11 01:00:26,"2021",8.0015,3.1846,33.3773,25.9999,42.657,3.471829,NA
"321","Mooring",2021-06-11 01:10:27,"2021",8.0064,3.19956,33.3753,25.9976,42.435,3.472068,NA
"322","Mooring",2021-06-11 01:20:26,"2021",8.0079,3.18682,33.3739,25.9963,42.377,3.472068,NA
"323","Mooring",2021-06-11 01:30:27,"2021",8.019,3.20753,33.3714,25.9928,42.377,3.472828,NA
"324","Mooring",2021-06-11 01:40:27,"2021",8.0281,3.19661,33.3657,25.9869,42.4,3.473109,NA
"325","Mooring",2021-06-11 01:50:26,"2021",8.0393,3.21581,33.3653,25.985,42.367,3.474067,NA
"326","Mooring",2021-06-11 02:00:27,"2021",8.049,3.21848,33.3629,25.9816,42.357,3.474707,NA
"327","Mooring",2021-06-11 02:10:26,"2021",8.0486,3.21478,33.3627,25.9815,42.326,3.474647,NA
"328","Mooring",2021-06-11 02:20:27,"2021",8.0292,3.12411,33.3692,25.9895,42.375,3.473534,NA
"329","Mooring",2021-06-11 02:30:26,"2021",8.0314,3.10482,33.3705,25.9902,42.371,3.473857,NA
"330","Mooring",2021-06-11 02:40:27,"2021",8.0139,3.0763,33.3785,25.9991,42.433,3.473037,NA
"331","Mooring",2021-06-11 02:50:26,"2021",7.9316,2.68459,33.4091,26.0351,42.543,3.468556,NA
"332","Mooring",2021-06-11 03:00:27,"2021",7.8948,2.62575,33.4298,26.0567,42.361,3.467193,NA
"333","Mooring",2021-06-11 03:10:27,"2021",7.7903,2.36317,33.4739,26.1065,42.439,3.461968,NA
"334","Mooring",2021-06-11 03:20:26,"2021",7.7486,2.155,33.4899,26.1251,42.547,3.459733,NA
"335","Mooring",2021-06-11 03:30:27,"2021",7.7476,2.10557,33.4873,26.1232,42.561,3.459392,NA
"336","Mooring",2021-06-11 03:40:26,"2021",7.744,2.11138,33.491,26.1266,42.716,3.459428,NA
"337","Mooring",2021-06-11 03:50:27,"2021",7.7433,2.08928,33.4902,26.1261,42.729,3.459297,NA
"338","Mooring",2021-06-11 04:00:26,"2021",7.7548,2.09316,33.4856,26.1208,42.716,3.459894,NA
"339","Mooring",2021-06-11 04:10:27,"2021",7.756,2.10888,33.488,26.1225,42.758,3.460217,NA
"340","Mooring",2021-06-11 04:20:26,"2021",7.7523,2.05125,33.4866,26.122,42.771,3.459769,NA
"341","Mooring",2021-06-11 04:30:27,"2021",7.7565,2.07171,33.4876,26.1222,42.982,3.460247,NA
"342","Mooring",2021-06-11 04:40:27,"2021",7.7592,2.07266,33.4876,26.1217,42.99,3.460486,NA
"343","Mooring",2021-06-11 04:50:26,"2021",7.7598,2.06746,33.4866,26.1209,42.971,3.460444,NA
"344","Mooring",2021-06-11 05:00:27,"2021",7.758,2.07047,33.4874,26.1218,43.117,3.460361,NA
"345","Mooring",2021-06-11 05:10:26,"2021",7.7651,2.08485,33.4843,26.1183,43.247,3.460713,NA
"346","Mooring",2021-06-11 05:20:27,"2021",7.7675,2.0807,33.4832,26.1171,43.357,3.460839,NA
"347","Mooring",2021-06-11 05:30:26,"2021",7.7646,2.08368,33.4841,26.1183,43.226,3.460659,NA
"348","Mooring",2021-06-11 05:40:27,"2021",7.773,2.10031,33.4811,26.1147,43.45,3.461132,NA
"349","Mooring",2021-06-11 05:50:26,"2021",7.7677,2.08786,33.4835,26.1173,43.545,3.460887,NA
"350","Mooring",2021-06-11 06:00:27,"2021",7.7645,2.0823,33.4851,26.119,43.553,3.460749,NA
"351","Mooring",2021-06-11 06:10:27,"2021",7.7642,2.07373,33.4851,26.1191,43.634,3.460731,NA
"352","Mooring",2021-06-11 06:20:26,"2021",7.7618,2.07332,33.4864,26.1205,43.74,3.460636,NA
"353","Mooring",2021-06-11 06:30:27,"2021",7.7633,2.06838,33.486,26.1199,43.776,3.460737,NA
"354","Mooring",2021-06-11 06:40:26,"2021",7.763,2.06956,33.486,26.12,43.772,3.460707,NA
"355","Mooring",2021-06-11 06:50:27,"2021",7.7608,2.06593,33.487,26.1211,43.816,3.460606,NA
"356","Mooring",2021-06-11 07:00:26,"2021",7.7627,2.05758,33.4855,26.1196,43.992,3.460642,NA
"357","Mooring",2021-06-11 07:10:27,"2021",7.7638,2.05154,33.4849,26.119,43.989,3.460684,NA
"358","Mooring",2021-06-11 07:20:26,"2021",7.7629,2.05213,33.4856,26.1197,43.871,3.460666,NA
"359","Mooring",2021-06-11 07:30:27,"2021",7.7651,2.04632,33.4851,26.119,43.99,3.460821,NA
"360","Mooring",2021-06-11 07:40:27,"2021",7.7677,2.04249,33.4841,26.1178,44.002,3.460964,NA
"361","Mooring",2021-06-11 07:50:26,"2021",7.7705,2.04005,33.4826,26.1162,43.844,3.46106,NA
"362","Mooring",2021-06-11 08:00:27,"2021",7.7691,2.03556,33.4825,26.1163,43.972,3.460935,NA
"363","Mooring",2021-06-11 08:10:26,"2021",7.763,2.03183,33.4851,26.1193,44.018,3.460636,NA
"364","Mooring",2021-06-11 08:20:27,"2021",7.7626,2.00572,33.4838,26.1183,43.991,3.460474,NA
"365","Mooring",2021-06-11 08:30:26,"2021",7.7447,2.0103,33.4917,26.1271,44.012,3.459614,NA
"366","Mooring",2021-06-11 08:40:27,"2021",7.7044,1.99207,33.5097,26.1471,43.91,3.457684,NA
"367","Mooring",2021-06-11 08:50:26,"2021",7.702,1.98305,33.5112,26.1485,43.959,3.457601,NA
"368","Mooring",2021-06-11 09:00:27,"2021",7.6972,1.99307,33.5133,26.1509,43.995,3.457374,NA
"369","Mooring",2021-06-11 09:10:27,"2021",7.6926,1.98942,33.5154,26.1532,43.751,3.457147,NA
"370","Mooring",2021-06-11 09:20:26,"2021",7.688,2.01297,33.5169,26.1551,43.867,3.456884,NA
"371","Mooring",2021-06-11 09:30:27,"2021",7.6868,2.01288,33.5177,26.1558,43.66,3.456836,NA
"372","Mooring",2021-06-11 09:40:26,"2021",7.6851,2.0118,33.5187,26.1569,43.683,3.456776,NA
"373","Mooring",2021-06-11 09:50:27,"2021",7.685,2.00692,33.5186,26.1568,43.668,3.456752,NA
"374","Mooring",2021-06-11 10:00:26,"2021",7.6928,1.96399,33.5121,26.1506,43.45,3.456848,NA
"375","Mooring",2021-06-11 10:10:27,"2021",7.6875,1.99024,33.5163,26.1546,43.405,3.456752,NA
"376","Mooring",2021-06-11 10:20:26,"2021",7.6922,1.98874,33.5151,26.153,43.256,3.457063,NA
"377","Mooring",2021-06-11 10:30:27,"2021",7.7016,2.03642,33.5108,26.1483,43.263,3.457505,NA
"378","Mooring",2021-06-11 10:40:27,"2021",7.7049,2.08555,33.5098,26.147,43.127,3.457702,NA
"379","Mooring",2021-06-11 10:50:26,"2021",7.7069,2.09158,33.5089,26.146,43.019,3.457791,NA
"380","Mooring",2021-06-11 11:00:27,"2021",7.7085,2.08912,33.5081,26.1452,42.776,3.457851,NA
"381","Mooring",2021-06-11 11:10:26,"2021",7.7133,2.10619,33.5064,26.1432,42.838,3.45812,NA
"382","Mooring",2021-06-11 11:20:27,"2021",7.7174,2.10277,33.504,26.1406,42.758,3.458263,NA
"383","Mooring",2021-06-11 11:30:26,"2021",7.7194,2.11961,33.5027,26.1394,42.538,3.458317,NA
"384","Mooring",2021-06-11 11:40:27,"2021",7.7211,2.14445,33.5034,26.1397,42.454,3.45852,NA
"385","Mooring",2021-06-11 11:50:26,"2021",7.7214,2.13397,33.5031,26.1394,42.392,3.45852,NA
"386","Mooring",2021-06-11 12:00:27,"2021",7.7225,2.14888,33.503,26.1392,42.284,3.45861,NA
"387","Mooring",2021-06-11 12:10:27,"2021",7.7267,2.14693,33.4996,26.1359,42.277,3.458657,NA
"388","Mooring",2021-06-11 12:20:26,"2021",7.7302,2.14273,33.4986,26.1346,42.203,3.458884,NA
"389","Mooring",2021-06-11 12:30:27,"2021",7.7316,2.13943,33.498,26.1339,41.882,3.458932,NA
"390","Mooring",2021-06-11 12:40:26,"2021",7.735,2.16657,33.4971,26.1327,41.824,3.459153,NA
"391","Mooring",2021-06-11 12:50:27,"2021",7.7399,2.19529,33.4951,26.1305,41.823,3.459404,NA
"392","Mooring",2021-06-11 13:00:26,"2021",7.7417,2.19795,33.4941,26.1294,41.741,3.459476,NA
"393","Mooring",2021-06-11 13:10:27,"2021",7.7448,2.20178,33.493,26.1281,41.618,3.459637,NA
"394","Mooring",2021-06-11 13:20:26,"2021",7.7526,2.19659,33.4858,26.1213,41.645,3.459667,NA
"395","Mooring",2021-06-11 13:30:27,"2021",7.7601,2.23236,33.4852,26.1197,41.384,3.460264,NA
"396","Mooring",2021-06-11 13:40:27,"2021",7.7681,2.21922,33.4815,26.1157,41.399,3.460641,NA
"397","Mooring",2021-06-11 13:50:26,"2021",7.7875,2.19743,33.4728,26.106,41.459,3.461567,NA
"398","Mooring",2021-06-11 14:00:27,"2021",7.8083,2.1756,33.4632,26.0955,41.376,3.462523,NA
"399","Mooring",2021-06-11 14:10:26,"2021",7.8233,2.15431,33.4558,26.0875,41.236,3.463169,NA
"400","Mooring",2021-06-11 14:20:27,"2021",7.8425,2.1521,33.4475,26.0782,41.245,3.464119,NA
"401","Mooring",2021-06-11 14:30:26,"2021",7.8532,2.13988,33.4415,26.072,41.207,3.46452,NA
"402","Mooring",2021-06-11 14:40:27,"2021",7.8716,2.16144,33.4325,26.0622,41.04,3.465309,NA
"403","Mooring",2021-06-11 14:50:26,"2021",7.8852,NA,33.4254,26.0546,41.095,3.465865,NA
"404","Mooring",2021-06-11 15:00:27,"2021",7.8997,NA,33.4244,26.0517,41.287,3.467079,NA
"405","Mooring",2021-06-11 15:10:27,"2021",7.9113,2.20772,33.4137,26.0417,41.194,3.467109,NA
"406","Mooring",2021-06-11 15:20:26,"2021",7.9242,2.20129,33.4069,26.0344,41.101,3.467623,NA
"407","Mooring",2021-06-11 15:30:27,"2021",7.9332,2.1983,33.4046,26.0313,41.131,3.468209,NA
"408","Mooring",2021-06-11 15:40:26,"2021",7.9373,2.19903,33.4015,26.0283,41.238,3.468293,NA
"409","Mooring",2021-06-11 15:50:27,"2021",7.9474,2.19887,33.3963,26.0228,41.228,3.468711,NA
"410","Mooring",2021-06-11 16:00:26,"2021",7.964,2.20298,33.39,26.0154,41.263,3.469609,NA
"411","Mooring",2021-06-11 16:10:27,"2021",7.9913,2.22179,33.3795,26.0031,41.503,3.471074,NA
"412","Mooring",2021-06-11 16:20:26,"2021",8.0214,2.24262,33.3698,25.9911,41.599,3.472857,NA
"413","Mooring",2021-06-11 16:30:27,"2021",8.0547,2.27072,33.3561,25.9755,41.667,3.474551,NA
"414","Mooring",2021-06-11 16:40:27,"2021",8.0795,2.28541,33.3462,25.9641,41.587,3.475838,NA
"415","Mooring",2021-06-11 16:50:26,"2021",8.1176,2.33915,33.3338,25.9487,41.669,3.478077,NA
"416","Mooring",2021-06-11 17:00:27,"2021",8.1403,2.37123,33.3249,25.9384,41.753,3.479275,NA
"417","Mooring",2021-06-11 17:10:26,"2021",8.1565,2.39538,33.3193,25.9315,41.738,3.480191,NA
"418","Mooring",2021-06-11 17:20:27,"2021",8.1639,2.40189,33.3145,25.9267,42.063,3.480419,NA
"419","Mooring",2021-06-11 17:30:26,"2021",8.1815,2.42435,33.3103,25.9208,42.175,3.481599,NA
"420","Mooring",2021-06-11 17:40:27,"2021",8.189,2.43091,33.3059,25.9162,41.79,3.481838,NA
"421","Mooring",2021-06-11 17:50:26,"2021",8.1962,2.43486,33.3049,25.9144,42.106,3.482401,NA
"422","Mooring",2021-06-11 18:00:27,"2021",8.1983,2.42916,33.3036,25.9131,42.436,3.482485,NA
"423","Mooring",2021-06-11 18:10:27,"2021",8.2038,2.43509,33.3022,25.9112,42.239,3.482839,NA
"424","Mooring",2021-06-11 18:20:26,"2021",8.2084,2.44003,33.2994,25.9083,42.389,3.482988,NA
"425","Mooring",2021-06-11 18:30:27,"2021",8.2128,2.44962,33.2975,25.9061,42.834,3.483216,NA
"426","Mooring",2021-06-11 18:40:26,"2021",8.2177,2.4609,33.2972,25.9051,42.593,3.483618,NA
"427","Mooring",2021-06-11 18:50:27,"2021",8.2303,2.47486,33.292,25.8992,42.976,3.484271,NA
"428","Mooring",2021-06-11 19:00:26,"2021",8.251,2.49937,33.2842,25.89,43.031,3.485385,NA
"429","Mooring",2021-06-11 19:10:27,"2021",8.2583,2.51056,33.2816,25.8869,43.013,3.485787,NA
"430","Mooring",2021-06-11 19:20:26,"2021",8.2637,2.52275,33.2797,25.8846,43.025,3.486092,NA
"431","Mooring",2021-06-11 19:30:27,"2021",8.2803,2.53432,33.273,25.8768,42.915,3.486943,NA
"432","Mooring",2021-06-11 19:40:27,"2021",8.2577,2.51167,33.281,25.8865,43.228,3.485697,NA
"433","Mooring",2021-06-11 19:50:26,"2021",8.2549,2.50676,33.2811,25.887,43.112,3.485451,NA
"434","Mooring",2021-06-11 20:00:27,"2021",8.2215,2.48104,33.2925,25.9009,43.449,3.483546,NA
"435","Mooring",2021-06-11 20:10:26,"2021",8.2015,2.46081,33.2996,25.9095,43.425,3.482438,NA
"436","Mooring",2021-06-11 20:20:27,"2021",8.1852,2.45251,33.3064,25.9172,43.157,3.481605,NA
"437","Mooring",2021-06-11 20:30:26,"2021",8.1654,2.43879,33.3129,25.9252,43.31,3.480455,NA
"438","Mooring",2021-06-11 20:40:27,"2021",8.1416,2.42464,33.3215,25.9355,43.256,3.479137,NA
"439","Mooring",2021-06-11 20:50:26,"2021",8.1483,2.42517,33.3181,25.9319,43.067,3.479407,NA
"440","Mooring",2021-06-11 21:00:27,"2021",8.1565,2.45054,33.3154,25.9286,43.495,3.47991,NA
"441","Mooring",2021-06-11 21:10:27,"2021",8.1408,2.43727,33.3212,25.9354,43.488,3.479048,NA
"442","Mooring",2021-06-11 21:20:26,"2021",8.1337,2.43996,33.3241,25.9387,43.463,3.478676,NA
"443","Mooring",2021-06-11 21:30:27,"2021",8.1212,2.44516,33.3281,25.9437,43.481,3.477946,NA
"444","Mooring",2021-06-11 21:40:26,"2021",8.105,2.42623,33.3334,25.9503,43.275,3.476988,NA
"445","Mooring",2021-06-11 21:50:27,"2021",8.081,2.42645,33.3432,25.9615,43.557,3.475773,NA
"446","Mooring",2021-06-11 22:00:26,"2021",8.0568,2.42484,33.3518,25.9718,43.583,3.47442,NA
"447","Mooring",2021-06-11 22:10:27,"2021",8.045,2.41855,33.3214,25.9497,43.551,3.470518,NA
"448","Mooring",2021-06-11 22:20:26,"2021",8.0317,2.41645,33.3614,25.983,43.666,3.473079,NA
"449","Mooring",2021-06-11 22:30:27,"2021",8.0355,2.41766,33.3597,25.9811,43.536,3.473259,NA
"450","Mooring",2021-06-11 22:40:27,"2021",8.0388,2.42395,33.3584,25.9797,43.167,3.473414,NA
"451","Mooring",2021-06-11 22:50:26,"2021",8.0403,2.42472,33.3571,25.9784,43.19,3.473426,NA
"452","Mooring",2021-06-11 23:00:27,"2021",8.044,2.42181,33.3546,25.9758,43.572,3.473534,NA
"453","Mooring",2021-06-11 23:10:26,"2021",8.041,2.42506,33.355,25.9766,43.356,3.473295,NA
"454","Mooring",2021-06-11 23:20:27,"2021",8.0368,2.42012,33.3578,25.9795,43.43,3.473193,NA
"455","Mooring",2021-06-11 23:30:26,"2021",8.0348,2.41163,33.3583,25.9801,43.297,3.473049,NA
"456","Mooring",2021-06-11 23:40:27,"2021",8.0333,2.40967,33.359,25.9809,43.102,3.472972,NA
"457","Mooring",2021-06-11 23:50:26,"2021",8.0326,2.40411,33.3592,25.9812,43.479,3.472954,NA
"458","Mooring",2021-06-12 00:00:27,"2021",8.0307,2.40008,33.3604,25.9824,43.015,3.47287,NA
"459","Mooring",2021-06-12 00:10:27,"2021",8.0355,2.40188,33.3574,25.9794,43.042,3.473025,NA
"460","Mooring",2021-06-12 00:20:26,"2021",8.0337,2.40195,33.3599,25.9816,43.096,3.473097,NA
"461","Mooring",2021-06-12 00:30:27,"2021",8.035,2.39817,33.3596,25.9811,43.104,3.473181,NA
"462","Mooring",2021-06-12 00:40:26,"2021",8.0733,2.41531,33.3431,25.9625,42.696,3.475036,NA
"463","Mooring",2021-06-12 00:50:27,"2021",8.1081,2.42219,33.3297,25.9469,43.152,3.476904,NA
"464","Mooring",2021-06-12 01:00:26,"2021",8.1268,2.43599,33.3224,25.9384,42.958,3.477892,NA
"465","Mooring",2021-06-12 01:10:27,"2021",8.1352,2.44998,33.3204,25.9356,42.778,3.478437,NA
"466","Mooring",2021-06-12 01:20:26,"2021",8.1625,2.45771,33.3106,25.9238,42.945,3.479958,NA
"467","Mooring",2021-06-12 01:30:27,"2021",8.1777,2.46875,33.3041,25.9165,42.564,3.480694,NA
"468","Mooring",2021-06-12 01:40:27,"2021",8.201,2.47471,33.2979,25.9082,42.943,3.482204,NA
"469","Mooring",2021-06-12 01:50:26,"2021",8.2018,2.46656,33.2952,25.9059,42.486,3.482006,NA
"470","Mooring",2021-06-12 02:00:27,"2021",8.2418,2.4896,33.2821,25.8897,42.631,3.484354,NA
"471","Mooring",2021-06-12 02:10:26,"2021",8.2479,2.49747,33.2795,25.8868,42.684,3.484654,NA
"472","Mooring",2021-06-12 02:20:27,"2021",8.284,2.53111,33.2643,25.8695,42.596,3.486434,NA
"473","Mooring",2021-06-12 02:30:26,"2021",8.3173,2.56722,33.2546,25.8569,42.487,3.488484,NA
"474","Mooring",2021-06-12 02:40:27,"2021",8.4081,2.69136,33.2166,25.8135,42.542,3.49301,NA
"475","Mooring",2021-06-12 02:50:26,"2021",8.4895,2.77772,33.1919,25.7818,42.532,3.49793,NA
"476","Mooring",2021-06-12 03:00:27,"2021",8.5704,2.91431,33.1652,25.7486,42.587,3.502618,NA
"477","Mooring",2021-06-12 03:10:27,"2021",8.628,3.03644,33.1454,25.7243,42.466,3.505872,NA
"478","Mooring",2021-06-12 03:20:26,"2021",8.7825,3.31984,33.0808,25.65,42.718,3.513521,NA
"479","Mooring",2021-06-12 03:30:27,"2021",8.9131,3.58861,33.0452,25.6019,42.679,3.521761,NA
"480","Mooring",2021-06-12 03:40:26,"2021",8.9979,3.77446,33.0146,25.5648,42.715,3.526395,NA
"481","Mooring",2021-06-12 03:50:27,"2021",9.0284,3.83691,33.0064,25.5535,42.753,3.528328,NA
"482","Mooring",2021-06-12 04:00:26,"2021",8.8076,3.35985,33.0791,25.6448,42.923,3.515602,NA
"483","Mooring",2021-06-12 04:10:27,"2021",8.6991,3.17973,33.1204,25.6939,43.162,3.509874,NA
